@RELATION emotionModelData1KNN
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {angry,neutral}

@DATA
0.235307,0.011086,2.903797,0.315919,0.222719,1.617259,0.018137,0.401438,-28.656750,1.605783,-0.635148,-0.665925,-0.034833,-0.043543,-0.156355,-0.169941,-0.238720,-0.119820,-0.135305,0.093936,0.035611,0.011613,0.007002,0.011530,0.018470,0.018779,0.017235,0.016080,0.004861,0.017079,0.011473,0.010560,0.008266,0.017716,0.088388,0.011169,0.419281,0.086093,0.047449,0.518161,0.012158,0.223202,2.948816,1.003767,1.195519,0.693389,0.435134,0.372082,0.371970,0.356768,0.394987,0.353190,0.353735,0.356955,0.320206,0.016022,0.009522,0.014673,0.027251,0.025861,0.022528,0.019862,0.005474,0.024508,0.016257,0.013889,0.012261,0.010473,angry
0.198531,0.010420,2.894249,0.275485,0.217968,1.404331,0.023852,0.306220,-28.324442,2.117909,-0.123443,-0.578523,-0.189722,0.021732,-0.215640,-0.056636,-0.149878,-0.110301,-0.250365,-0.083852,-0.172744,0.024631,0.008488,0.028587,0.025796,0.018395,0.013469,0.011366,0.004126,0.011900,0.016966,0.018344,0.009794,0.023444,0.102926,0.013937,0.454428,0.089118,0.040069,0.562681,0.015511,0.194373,2.847419,1.136682,0.947597,0.652509,0.415561,0.335291,0.323933,0.307262,0.302885,0.300324,0.301193,0.280887,0.293821,0.030580,0.012382,0.030210,0.031458,0.025290,0.019444,0.013659,0.007489,0.018614,0.019675,0.020946,0.014355,0.013555,angry
0.201844,0.010643,2.899664,0.276718,0.212513,1.412845,0.023584,0.303190,-28.031940,2.022020,-0.496413,-0.544694,-0.069042,0.065729,-0.225533,-0.234926,-0.175002,-0.229475,-0.306225,-0.058200,-0.067218,0.022636,0.005505,0.025076,0.029138,0.030173,0.012825,0.011998,0.006045,0.008410,0.013874,0.017133,0.009347,0.024001,0.105188,0.016721,0.442621,0.095570,0.041289,0.586117,0.017843,0.193588,3.073527,1.039899,1.048893,0.526821,0.454299,0.389347,0.325154,0.325449,0.309141,0.307372,0.304800,0.296299,0.342133,0.028732,0.007040,0.031401,0.036977,0.046545,0.017563,0.014776,0.009851,0.010326,0.017783,0.021568,0.012562,0.015468,angry
0.185505,0.024085,2.932915,0.265851,0.216868,1.347561,0.023464,0.291750,-26.314315,1.985748,-0.267888,-0.100016,-0.235454,0.046928,-0.343949,-0.220431,-0.276447,-0.382293,-0.411831,-0.082916,0.012008,0.022699,0.006702,0.030384,0.039447,0.042120,0.018772,0.012090,0.003981,0.006089,0.006949,0.008718,0.010220,0.027208,0.094893,0.024809,0.424397,0.073951,0.033598,0.686078,0.016426,0.179737,2.617281,0.964665,0.889257,0.409470,0.390112,0.396022,0.324923,0.273969,0.382720,0.242197,0.283822,0.355272,0.342739,0.034061,0.009838,0.034377,0.041840,0.047666,0.023287,0.012704,0.008941,0.006713,0.009189,0.007999,0.016471,0.016796,angry
0.295439,0.056943,2.898035,0.394053,0.255239,1.911743,0.012710,0.565950,-26.274207,0.582241,-0.329118,-0.535269,-0.263629,-0.118533,0.071445,-0.161190,-0.308232,-0.145276,-0.162237,0.117230,0.042020,0.006449,0.003154,0.012032,0.022797,0.027698,0.019685,0.011001,0.004862,0.005981,0.005310,0.006903,0.019325,0.019245,0.102939,0.034932,0.401359,0.074466,0.025729,0.444606,0.006764,0.164317,2.904788,0.843913,0.720798,0.435914,0.300913,0.262941,0.359277,0.218521,0.232799,0.269101,0.338096,0.272143,0.233278,0.007643,0.002854,0.018842,0.027947,0.027294,0.019065,0.010981,0.002365,0.007277,0.003233,0.005085,0.002690,0.009694,angry
0.342086,0.021014,2.843422,0.394002,0.231383,1.775016,0.018255,0.508661,-27.663118,0.576340,-0.443479,-0.586144,-0.246257,-0.233542,-0.235653,-0.259765,0.035455,-0.087601,0.054099,0.173257,0.026888,0.008689,0.005722,0.009167,0.004799,0.008855,0.013363,0.011143,0.005874,0.010209,0.013386,0.017489,0.011927,0.012590,0.146319,0.035437,0.476239,0.103151,0.040380,0.534534,0.011702,0.237313,2.791437,1.148910,1.158749,0.714900,0.596293,0.508775,0.358760,0.271965,0.353918,0.271177,0.231713,0.282634,0.251769,0.011285,0.007859,0.012748,0.004865,0.010476,0.018406,0.011602,0.010150,0.014103,0.016233,0.024388,0.015550,0.008728,angry
0.328822,0.019329,2.954427,0.395698,0.243015,1.999492,0.013639,0.558063,-28.509910,0.514957,-0.250309,-0.064703,0.038200,0.085173,0.066355,-0.079294,0.080163,-0.037577,-0.000981,0.130513,0.093135,0.009055,0.004390,0.015699,0.005504,0.014688,0.009028,0.016849,0.005548,0.006172,0.011548,0.019080,0.012218,0.013068,0.144412,0.021886,0.418852,0.102209,0.041770,0.652253,0.008754,0.215498,3.407828,1.108458,0.897265,0.684840,0.440036,0.428391,0.320643,0.248628,0.364011,0.294676,0.278693,0.277131,0.218376,0.008526,0.005564,0.016518,0.006271,0.019739,0.010171,0.016595,0.008548,0.006760,0.012884,0.021006,0.017441,0.009285,angry
0.296962,0.021831,2.780177,0.351624,0.199134,1.702236,0.018678,0.442431,-27.243294,0.507285,-0.792901,0.064584,-0.601009,-0.073777,-0.013310,0.145604,-0.164750,-0.120031,-0.252384,-0.047342,-0.223124,0.015449,0.008677,0.013065,0.013080,0.012286,0.008812,0.006829,0.007307,0.004784,0.008113,0.010629,0.009160,0.014004,0.098519,0.032599,0.543236,0.072129,0.034108,0.492196,0.011468,0.144421,3.344744,0.939540,1.052918,0.711561,0.583548,0.528102,0.384188,0.394733,0.332374,0.332406,0.341652,0.296834,0.310188,0.021438,0.011750,0.014783,0.019618,0.014719,0.010766,0.007701,0.012770,0.006235,0.011227,0.015035,0.013388,0.008679,angry
0.220865,0.029573,2.828828,0.316050,0.241858,1.654992,0.016735,0.374125,-29.053395,1.566115,-0.210426,-0.022104,-0.219619,-0.011128,-0.045555,-0.121722,-0.022111,-0.226121,-0.269870,-0.108020,-0.088339,0.018985,0.008272,0.052357,0.038192,0.021244,0.011392,0.010751,0.002862,0.005531,0.009756,0.014153,0.005753,0.024810,0.115553,0.034042,0.589575,0.082341,0.042000,0.524853,0.013467,0.191056,5.699651,0.856610,0.827593,0.519776,0.453365,0.394032,0.378278,0.367936,0.275428,0.328965,0.364322,0.269213,0.279090,0.022958,0.012046,0.047355,0.053645,0.021834,0.012617,0.009090,0.003546,0.006666,0.008867,0.013880,0.007105,0.014473,angry
0.319722,0.020541,2.701709,0.366322,0.192262,1.683939,0.018469,0.443381,-27.646357,0.049615,-0.885612,0.288694,-0.551262,-0.003163,-0.037056,0.150102,-0.151466,-0.086091,-0.222978,-0.047443,-0.184210,0.011847,0.011150,0.012009,0.008208,0.010892,0.006123,0.009326,0.005633,0.004829,0.005224,0.009739,0.008722,0.012138,0.094357,0.028687,0.560823,0.069561,0.032002,0.524183,0.010448,0.136175,3.633725,0.982959,1.063556,0.667350,0.605137,0.510540,0.393853,0.337935,0.355337,0.328524,0.325660,0.292372,0.306224,0.015452,0.015731,0.015745,0.011842,0.015038,0.007269,0.013109,0.007448,0.006131,0.008216,0.015056,0.013467,0.008352,angry
0.190590,0.011793,2.842445,0.273669,0.217323,1.331315,0.024544,0.299697,-27.938417,2.111312,0.056612,-0.490588,-0.308851,-0.002402,-0.292895,-0.088488,-0.124406,-0.165557,-0.198085,-0.097534,-0.125878,0.027698,0.007419,0.021112,0.023418,0.020138,0.017114,0.012004,0.003358,0.013141,0.019041,0.023208,0.009500,0.024498,0.109085,0.016015,0.503863,0.099081,0.039523,0.655700,0.017449,0.218649,3.097024,1.218252,0.990845,0.610601,0.427628,0.385662,0.341843,0.329569,0.325781,0.318411,0.306635,0.309409,0.316531,0.037788,0.011979,0.023865,0.033218,0.027921,0.028103,0.015408,0.006603,0.021346,0.023238,0.026718,0.012741,0.013971,angry
0.196941,0.008925,2.847185,0.283295,0.225613,1.356730,0.025737,0.313792,-29.040360,2.014967,-0.069371,-0.716428,-0.605203,0.079978,-0.204093,-0.206173,-0.074598,-0.256795,0.100272,-0.006864,0.001624,0.016988,0.006355,0.016030,0.017613,0.018986,0.021079,0.015571,0.004723,0.017277,0.015877,0.017689,0.010769,0.021284,0.108589,0.010890,0.516595,0.087098,0.040127,0.640788,0.018161,0.206241,3.509589,1.046827,0.829381,0.705138,0.421207,0.484676,0.373086,0.332475,0.352384,0.352365,0.380870,0.297549,0.296412,0.023888,0.008214,0.019541,0.025443,0.025202,0.030728,0.018601,0.009239,0.024314,0.020585,0.021002,0.015784,0.012181,angry
0.180393,0.009506,2.916044,0.277977,0.229632,1.416466,0.025207,0.340370,-29.349750,2.184619,-0.014169,-0.605997,-0.187834,0.023643,-0.229645,-0.111369,-0.202454,-0.097978,-0.167406,-0.032975,-0.038926,0.018532,0.008683,0.024525,0.023891,0.022520,0.023305,0.017438,0.003513,0.018712,0.013300,0.017552,0.006438,0.024648,0.091158,0.016409,0.431027,0.090551,0.044702,0.698955,0.023872,0.217760,3.786876,1.018584,0.869600,0.614540,0.356337,0.339979,0.321876,0.353597,0.325190,0.317404,0.293270,0.329000,0.326453,0.027762,0.013327,0.026940,0.032339,0.025610,0.040380,0.017226,0.004854,0.025999,0.016613,0.021244,0.008791,0.014240,angry
0.226734,0.006722,3.011162,0.349168,0.267984,1.983243,0.009071,0.517750,-31.872848,1.396048,0.214303,-0.380082,-0.156262,0.227981,-0.145806,-0.031341,-0.039985,-0.176222,-0.084041,-0.051952,0.038785,0.017333,0.006841,0.032550,0.026664,0.026532,0.010379,0.014748,0.003713,0.009546,0.012921,0.014480,0.008422,0.015898,0.078995,0.012442,0.310091,0.056378,0.024947,0.431427,0.007260,0.159476,2.923947,0.610314,0.506792,0.484999,0.293369,0.389365,0.271332,0.246291,0.204173,0.272612,0.191114,0.255194,0.191252,0.016490,0.008114,0.021541,0.030982,0.022479,0.007816,0.008318,0.004030,0.008641,0.009315,0.012970,0.010235,0.007928,angry
0.202831,0.006143,2.772690,0.296241,0.219629,1.454876,0.024780,0.348926,-29.900222,1.623838,-0.762946,-0.299421,-0.297008,-0.299761,-0.161372,-0.211483,-0.106963,-0.074076,0.040567,0.107702,0.073569,0.011324,0.007918,0.018921,0.014865,0.019474,0.022042,0.019068,0.004544,0.014653,0.012654,0.013391,0.008204,0.021334,0.083326,0.009488,0.553854,0.079387,0.049102,0.591421,0.015856,0.197334,4.037418,0.923861,1.035423,0.741228,0.519875,0.499189,0.427437,0.386462,0.430093,0.444045,0.400522,0.396479,0.319323,0.015325,0.013735,0.023876,0.022790,0.029117,0.032643,0.022792,0.006570,0.024012,0.016585,0.020082,0.013418,0.012461,angry
0.177318,0.043354,3.024790,0.243633,0.185930,1.097189,0.031006,0.239194,-26.538091,2.337915,-0.537593,-0.340091,-0.481154,-0.190993,-0.395183,0.104291,-0.167269,-0.136548,-0.100981,-0.123371,-0.088242,0.027135,0.015305,0.027327,0.020509,0.009541,0.014812,0.018088,0.003114,0.010083,0.014328,0.022620,0.016670,0.030401,0.116782,0.035945,0.339905,0.098795,0.034444,0.525896,0.022905,0.174839,2.678954,1.382794,0.952741,0.513910,0.406234,0.497521,0.366587,0.397393,0.349175,0.334846,0.313512,0.333174,0.322981,0.039172,0.030949,0.041863,0.033249,0.017455,0.028098,0.026656,0.006207,0.018153,0.024220,0.033674,0.021950,0.015139,angry
0.158332,0.006991,2.795903,0.252205,0.215171,1.156545,0.029755,0.237079,-29.815821,2.188829,-0.403238,-0.494211,-0.344209,-0.238948,-0.174517,-0.083588,-0.126223,-0.059018,-0.153678,-0.055228,-0.091902,0.021130,0.013332,0.035509,0.029617,0.018977,0.014978,0.017541,0.005237,0.011577,0.012998,0.012480,0.007850,0.027010,0.074500,0.009900,0.602680,0.068265,0.040496,0.646836,0.020229,0.167007,2.798039,0.972803,0.898754,0.658748,0.433783,0.418330,0.342874,0.354839,0.335546,0.370885,0.406330,0.318400,0.267747,0.024559,0.021351,0.039951,0.043171,0.027219,0.021771,0.025031,0.010700,0.016832,0.017602,0.015991,0.011221,0.015303,angry
0.202154,0.021797,2.758021,0.284387,0.220554,1.293291,0.027370,0.300547,-27.506416,1.998038,0.183957,-0.418457,-0.431290,-0.154895,-0.288215,-0.161185,-0.344080,-0.293013,-0.278267,-0.029362,-0.090955,0.017182,0.010519,0.025821,0.030061,0.035016,0.030683,0.019804,0.002170,0.008590,0.008012,0.010450,0.005936,0.028540,0.125471,0.024618,0.567943,0.108275,0.041981,0.656411,0.020255,0.223788,3.605476,1.271679,0.919290,0.670149,0.460297,0.410002,0.329224,0.325275,0.356230,0.341148,0.331728,0.357431,0.334142,0.026190,0.016247,0.028165,0.038274,0.044018,0.039411,0.026010,0.003110,0.013999,0.012083,0.014760,0.010277,0.016685,angry
0.195913,0.035070,2.795618,0.275025,0.213417,1.344431,0.024725,0.310206,-26.844807,2.092875,-0.152202,-0.335338,-0.376802,-0.273742,-0.411682,-0.211224,-0.381644,-0.132205,0.028700,0.195771,0.078843,0.009758,0.005160,0.012889,0.015985,0.025917,0.039513,0.031030,0.004038,0.019783,0.010939,0.009737,0.006136,0.024887,0.109034,0.038314,0.524062,0.095707,0.039834,0.692105,0.018886,0.214507,3.824785,1.126522,0.900460,0.627481,0.438338,0.467686,0.325432,0.344078,0.374357,0.399766,0.354567,0.389986,0.312779,0.016717,0.008871,0.017516,0.022518,0.033203,0.048424,0.035130,0.006899,0.029078,0.015652,0.012880,0.009553,0.014931,angry
0.300188,0.008866,2.866198,0.366740,0.239089,1.822047,0.014186,0.493188,-26.297446,1.180485,0.268223,-0.800042,-0.324742,-0.122529,-0.187202,0.028620,-0.140560,-0.032062,-0.155839,0.052907,-0.029803,0.008116,0.005401,0.012592,0.025106,0.029291,0.011208,0.011068,0.002847,0.008479,0.014778,0.014395,0.009621,0.016415,0.140524,0.009513,0.352992,0.100855,0.041399,0.477219,0.008014,0.219331,1.987976,1.272637,1.020883,0.647397,0.430034,0.359971,0.283842,0.292123,0.270326,0.229794,0.217275,0.238195,0.190810,0.009247,0.006795,0.012964,0.026950,0.031738,0.015909,0.013611,0.004160,0.013662,0.015762,0.015733,0.014013,0.010762,neutral
0.220394,0.020032,2.918756,0.299941,0.216263,1.500990,0.025833,0.358209,-27.787910,1.677780,-0.293507,-0.037302,-0.176877,-0.054570,-0.155276,-0.101799,-0.146382,-0.236478,-0.374291,-0.283245,-0.242008,0.033583,0.011563,0.043550,0.029132,0.016661,0.007748,0.008765,0.006954,0.004623,0.007561,0.012618,0.009442,0.026888,0.134939,0.020950,0.497126,0.106813,0.041646,0.625821,0.021801,0.222023,3.458524,1.182157,1.079756,0.625821,0.450871,0.386592,0.364180,0.298541,0.302095,0.283190,0.318753,0.308777,0.329990,0.042418,0.017436,0.047716,0.040067,0.020645,0.011189,0.011539,0.012424,0.006531,0.010035,0.015962,0.015446,0.017238,neutral
0.210604,0.018524,2.790817,0.283667,0.219038,1.471077,0.017845,0.330310,-28.474391,2.101169,-0.142570,-0.044558,-0.282411,-0.141432,0.046511,-0.112217,-0.100402,-0.037274,-0.083553,-0.063663,-0.032477,0.014945,0.005513,0.026186,0.032944,0.022646,0.013801,0.017181,0.007160,0.008645,0.016287,0.017186,0.006671,0.020760,0.116341,0.020852,0.556728,0.096338,0.046856,0.724600,0.011644,0.229461,3.913469,1.137119,0.887635,0.623593,0.403292,0.384792,0.306350,0.312321,0.217951,0.261276,0.211787,0.189159,0.188534,0.018245,0.007226,0.027290,0.034986,0.022210,0.017871,0.016236,0.012283,0.011016,0.017359,0.019771,0.008985,0.011955,neutral
0.221535,0.010539,2.645781,0.286591,0.219511,1.328071,0.018156,0.325125,-27.895863,2.252798,0.014061,-0.131365,-0.335764,-0.265246,-0.099710,-0.323771,-0.079522,-0.026345,-0.141099,0.053942,-0.238318,0.022217,0.005895,0.015871,0.011358,0.021391,0.023892,0.018027,0.005699,0.011393,0.020473,0.029027,0.009333,0.019025,0.154115,0.011774,0.511482,0.126727,0.047185,0.680619,0.011781,0.252148,3.515419,1.284802,1.055673,0.527548,0.457014,0.472722,0.377266,0.299520,0.309472,0.235279,0.224285,0.202150,0.194112,0.022574,0.008796,0.018497,0.014042,0.024309,0.027806,0.016871,0.010160,0.013167,0.019149,0.024534,0.012294,0.010446,neutral
0.205693,0.013320,2.870789,0.276029,0.222323,1.320421,0.017830,0.291107,-27.525904,2.210995,0.063462,-0.174066,-0.144751,-0.166686,0.021127,-0.048907,-0.140385,0.031309,-0.086866,0.042307,-0.069011,0.011024,0.004660,0.015368,0.031611,0.034412,0.018998,0.024444,0.003547,0.016431,0.016251,0.018417,0.008379,0.026248,0.126932,0.015313,0.500446,0.104590,0.042022,0.700572,0.014112,0.219758,3.535892,1.126352,0.945405,0.552289,0.413195,0.448838,0.307161,0.301991,0.278274,0.251627,0.201454,0.225242,0.204839,0.014358,0.006703,0.015448,0.033442,0.037322,0.028244,0.025126,0.005936,0.027695,0.019709,0.021870,0.013135,0.017125,neutral
0.256516,0.005728,2.667611,0.309985,0.219758,1.410839,0.016914,0.367633,-29.401306,2.169578,0.183666,-0.246621,-0.425525,-0.291047,-0.117520,-0.323493,-0.020997,-0.040692,-0.103858,0.068520,-0.205229,0.018202,0.005748,0.012367,0.013092,0.024783,0.016655,0.014883,0.003838,0.010277,0.022185,0.026430,0.008541,0.015901,0.150146,0.008036,0.487914,0.128634,0.046034,0.630134,0.009953,0.242334,3.267509,1.309498,0.918997,0.510876,0.445809,0.403342,0.343122,0.298187,0.249152,0.217388,0.202440,0.195736,0.194057,0.017942,0.007564,0.013330,0.016894,0.023280,0.017187,0.013703,0.005972,0.010864,0.017678,0.020051,0.009793,0.008416,neutral
0.276177,0.004009,2.879935,0.340139,0.231935,1.885750,0.013243,0.453222,-29.496762,1.512775,-0.046448,-0.407279,-0.267190,0.022065,-0.046760,-0.004025,-0.081678,-0.069784,-0.108130,0.005027,-0.009486,0.010178,0.005181,0.018045,0.027785,0.023831,0.012722,0.013275,0.004849,0.007763,0.013776,0.015590,0.007515,0.016130,0.130233,0.005544,0.498634,0.104588,0.039939,0.591605,0.009023,0.214349,3.880063,1.136077,0.859177,0.587388,0.451025,0.407514,0.290941,0.267145,0.238031,0.255257,0.221976,0.216392,0.189788,0.010095,0.005819,0.017156,0.029952,0.028068,0.016023,0.011954,0.006728,0.008174,0.013665,0.018306,0.009548,0.011321,neutral
0.302402,0.020454,3.164651,0.372141,0.235784,2.470649,0.008075,0.564750,-28.919236,0.590254,-0.339706,0.262397,-0.108468,0.216292,-0.049595,-0.137219,0.251574,0.097669,-0.183473,0.138312,-0.101963,0.012131,0.004885,0.016364,0.008904,0.006642,0.005312,0.011485,0.003657,0.010924,0.013683,0.011334,0.015910,0.011430,0.058350,0.028924,0.198109,0.039903,0.032852,0.373774,0.005953,0.119406,4.370719,0.503813,0.699991,0.302316,0.187268,0.253404,0.213526,0.260575,0.329355,0.213167,0.274700,0.171366,0.117874,0.011094,0.004387,0.016425,0.009204,0.006564,0.004570,0.009613,0.002879,0.010223,0.015477,0.013720,0.021618,0.007160,neutral
0.262211,0.007417,2.916663,0.346602,0.242556,1.782519,0.018113,0.450319,-30.686538,1.515327,0.185887,-0.199158,-0.076603,-0.005915,-0.127295,-0.010639,-0.076501,0.030461,-0.189669,-0.100635,-0.218827,0.024051,0.004467,0.040038,0.018556,0.012283,0.007338,0.011452,0.008133,0.006602,0.018605,0.017121,0.009208,0.018566,0.160551,0.015748,0.349209,0.133092,0.035906,0.855664,0.015357,0.292297,3.264734,1.164054,0.891532,0.534525,0.472306,0.355668,0.323194,0.299320,0.208496,0.306603,0.221178,0.208808,0.281973,0.028518,0.003108,0.047852,0.021672,0.018043,0.006972,0.010257,0.014235,0.005937,0.022356,0.018922,0.011823,0.013947,neutral
0.274336,0.010712,2.955296,0.349376,0.239104,2.047549,0.011055,0.495800,-29.305683,1.210283,-0.093227,-0.085825,-0.167702,0.180426,-0.158955,-0.069579,0.130258,0.061349,-0.091183,0.112994,-0.022569,0.016113,0.006943,0.018159,0.008238,0.013004,0.011200,0.024575,0.004217,0.009589,0.014670,0.015528,0.010590,0.014673,0.100116,0.018781,0.379196,0.079240,0.029705,0.451464,0.007950,0.171009,3.355464,0.760443,0.769054,0.425289,0.341383,0.289674,0.208455,0.246569,0.195056,0.200237,0.182174,0.194945,0.184287,0.018275,0.005660,0.018319,0.006761,0.014783,0.010401,0.010347,0.003673,0.012300,0.015085,0.013451,0.009640,0.007825,neutral
0.271617,0.006946,2.936101,0.346934,0.241948,1.820738,0.017852,0.451625,-30.842181,1.380160,0.225361,-0.007503,-0.262103,0.001408,-0.162509,-0.120382,-0.012465,0.075428,-0.062083,0.024673,-0.081309,0.014489,0.005312,0.015228,0.015833,0.015776,0.018424,0.017774,0.002662,0.010889,0.019532,0.024724,0.008649,0.018206,0.150022,0.011202,0.343870,0.118353,0.032535,0.812690,0.014306,0.265353,3.040928,1.076282,0.757048,0.420062,0.436518,0.330140,0.300261,0.313911,0.258756,0.260430,0.225132,0.232487,0.212721,0.022163,0.006400,0.013688,0.026931,0.019968,0.023501,0.013628,0.004123,0.009647,0.024139,0.024558,0.007704,0.015579,neutral
0.261198,0.006864,3.044922,0.359273,0.257101,2.257824,0.006842,0.549625,-31.492414,1.117182,0.256016,-0.181980,-0.093414,0.336512,-0.138127,0.035897,-0.013378,0.132181,-0.005151,0.005267,-0.091945,0.019487,0.008897,0.025728,0.010462,0.014398,0.018926,0.022902,0.005918,0.010731,0.016904,0.016716,0.006061,0.014716,0.073926,0.010893,0.319929,0.053577,0.014604,0.473620,0.003924,0.146348,2.678911,0.669037,0.429728,0.327196,0.363388,0.326588,0.275818,0.208326,0.180854,0.190088,0.176990,0.255279,0.150703,0.021191,0.008348,0.015633,0.010400,0.008518,0.024913,0.016995,0.005521,0.010185,0.014571,0.016335,0.003812,0.007534,neutral
0.218693,0.006707,2.833666,0.294415,0.224098,1.551783,0.018275,0.350051,-29.334023,1.948442,-0.131570,-0.378134,-0.139595,0.074815,-0.195619,-0.057664,-0.024937,0.039782,-0.113759,0.027411,-0.088406,0.016034,0.008763,0.018451,0.013887,0.014734,0.016216,0.029192,0.005280,0.012236,0.016683,0.016742,0.011344,0.019011,0.122998,0.010896,0.483150,0.108495,0.042226,0.670335,0.012370,0.242262,3.599857,1.176221,1.001547,0.533972,0.429092,0.379297,0.269495,0.299935,0.251699,0.244320,0.231612,0.223253,0.228145,0.019911,0.011555,0.020987,0.018407,0.017741,0.022562,0.030422,0.008415,0.016505,0.017022,0.017178,0.015948,0.011878,neutral
0.207031,0.007606,2.891585,0.280658,0.221118,1.423506,0.020872,0.328987,-29.619421,2.290696,-0.045113,-0.452287,-0.200742,0.079278,-0.142327,-0.064137,-0.004936,0.021477,-0.044250,-0.000914,-0.067785,0.019709,0.007775,0.019271,0.017748,0.023172,0.019610,0.021497,0.004454,0.010999,0.016026,0.018196,0.012030,0.020279,0.127462,0.011921,0.399294,0.113948,0.047064,0.667645,0.013387,0.236229,3.491658,1.188953,0.890304,0.548796,0.449369,0.360569,0.289111,0.265700,0.257633,0.237141,0.204148,0.204012,0.199274,0.027469,0.010023,0.021146,0.022987,0.026792,0.024938,0.021438,0.007285,0.013262,0.016416,0.019785,0.016289,0.011574,neutral
0.169131,0.010165,2.892760,0.248110,0.214177,1.333640,0.020281,0.277750,-30.205034,2.549088,-0.149012,-0.697649,-0.412622,-0.075094,-0.225505,-0.095963,-0.010098,-0.001319,0.025555,-0.003915,-0.089808,0.024381,0.011053,0.013029,0.013079,0.021930,0.016806,0.018540,0.003832,0.022043,0.018755,0.016816,0.016137,0.020479,0.073859,0.015555,0.471356,0.087748,0.043360,0.761390,0.012002,0.221144,3.424662,1.119623,0.782301,0.429458,0.321134,0.317892,0.263597,0.325473,0.287340,0.210669,0.192430,0.233579,0.211285,0.028749,0.020579,0.009102,0.012476,0.024023,0.024652,0.018846,0.006562,0.026141,0.017240,0.017993,0.017064,0.011167,neutral
0.289265,0.011932,2.743212,0.332645,0.212971,1.370032,0.021486,0.406833,-28.706582,2.266051,0.150926,-0.549787,-0.262307,-0.100837,-0.088716,-0.189627,0.030560,0.032185,-0.131146,-0.063451,-0.075401,0.026674,0.009638,0.024442,0.017353,0.014735,0.016553,0.011157,0.003516,0.006266,0.013932,0.018340,0.012985,0.018071,0.178138,0.020621,0.471936,0.158230,0.047679,0.706591,0.015986,0.270809,2.152849,1.645748,0.868391,0.518086,0.399732,0.270593,0.222951,0.194801,0.255470,0.270422,0.179869,0.217629,0.177374,0.031809,0.012924,0.032398,0.024201,0.016070,0.021265,0.009905,0.007588,0.006374,0.015651,0.021085,0.014374,0.011906,neutral
